"","id","created_at","updated_at","active","bats","birth_date","captain","city","country","draft_overall_pick","draft_round","draft_season","draft_team_name","first_name","handedness","height","high_school","humanized_salary","last_name","mlbam_id","name","nickname","position_abbreviation","position_name","pro_debut","salary","salary_currency","school","slug","sport","state","uniform_number","unit_of_height","unit_of_weight","weight","years_of_experience","league_id","playing_position_id","team_id"
"2221","48840350-6cc2-4af3-a9f1-0439d418a604","2016-04-06T11:05:47-04:00","2016-04-06T11:05:47-04:00",TRUE,"bats_unknown","1972-11-26",NA,"Peace River","CAN",54,3,"1991","Detroit","Chris","left",70,NA,"0","Osgood",NA,"Chris Osgood",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-chris-osgood","hockey","Alberta","30","inches","pounds",180,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2222","f75e4d6f-2198-4bc2-aecb-1f8c3802711c","2016-01-06T01:32:30-05:00","2017-05-08T13:17:37-04:00",TRUE,"bats_unknown","1986-12-23","N","Mt. Vernon","USA",24,1,"2005","St. Louis","T.J.","unknown",71,NA,"4,500,000","Oshie",NA,"T.J. Oshie","T.J.","RW","Right Wing",NA,4500000,"USD","North Dakota","nhl-t-j-oshie","hockey","WA","77","inches","pounds",189,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54276c06-42a0-4649-838c-a462451d54c8"
"2223","a5c09829-085f-41bc-ae12-49e20baced92","2016-10-12T19:12:26-04:00","2016-10-12T19:34:47-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Austin","unknown",NA,NA,"0","Osmanski",NA,"Austin Osmanski",NA,"D","D",NA,NA,"USD",NA,"nhl-austin-osmanski","hockey","","51","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"1deb863f-6919-4b88-8a38-51753f3f3032"
"2224","a473c899-f032-4d63-928a-73967d02127a","2016-04-06T11:06:36-04:00","2016-04-06T11:09:43-04:00",FALSE,"bats_unknown","1985-02-01",NA,"Toronto","CAN",56,2,"2003","Minnesota","Patrick","left",71,NA,"625,000","O'Sullivan",NA,"Patrick O'Sullivan",NA,"C","Center",NA,625000,"USD",NA,"nhl-patrick-o-sullivan","hockey","Ontario","18","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","06bab022-21a6-4999-b7a1-fe569971c68a"
"2225","9a95a68b-6a20-4d90-95fd-ad48adacc63e","2016-01-06T01:32:00-05:00","2017-05-08T13:17:28-04:00",TRUE,"bats_unknown","1982-08-19","N","Summerside","CAN",25,1,"2000","Dallas","Steve","unknown",72,NA,"2,600,000","Ott",NA,"Steve Ott","Steve","C","Center",NA,2600000,"USD",NA,"nhl-steve-ott","hockey","PE","92","inches","pounds",189,12,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","80d99c5a-882e-4296-ae9d-048d2830b154"
"2226","719e2240-f966-4d77-b81a-5d84f6dc9f21","2016-01-06T01:55:44-05:00","2017-05-08T13:17:22-04:00",TRUE,"bats_unknown","1993-07-29","N","Bayonne","FRA",48,2,"2011","Detroit","Xavier","unknown",71,NA,"650,000","Ouellet",NA,"Xavier Ouellet","Xavier","D","Defense",NA,650000,"USD",NA,"nhl-xavier-ouellet","hockey","","61","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2227","e5e12ed3-7666-43dd-b8de-1f63267b2a8d","2016-01-06T03:20:21-05:00","2016-10-12T19:13:23-04:00",FALSE,"bats_unknown","1991-12-30","N","St. Hippolyte","",184,7,"2010",NA,"Martin","unknown",73,NA,"0","Ouellette",NA,"Martin Ouellette",NA,"G","Goaltender",NA,0,"USD",NA,"nhl-martin-ouellette","hockey","","67","inches","pounds",161,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","c94be617-bf0c-4516-82b8-782d7aa783ae"
"2228","ef3ea561-f242-4c1d-bd98-440659041281","2016-04-06T11:05:48-04:00","2016-04-06T11:05:48-04:00",FALSE,"bats_unknown","1985-03-26",NA,"Newmarket","CAN",NA,NA,NA,NA,"Ryan","left",72,NA,"0","Oulahen",NA,"Ryan Oulahen",NA,"LW","Left Wing",NA,NA,"USD",NA,"nhl-ryan-oulahen","hockey","Ontario",NA,"inches","pounds",185,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2229","ebcdb990-95c4-477d-be54-2c5bcf39d369","2016-01-06T01:32:28-05:00","2017-05-08T13:17:37-04:00",TRUE,"bats_unknown","1985-09-17","C","Moscow","RUS",1,1,"2004","Washington","Alex","unknown",75,NA,"10,000,000","Ovechkin",NA,"Alex Ovechkin","Alex","LW","Left Wing",NA,10000000,"USD",NA,"nhl-alex-ovechkin","hockey","","8","inches","pounds",230,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","54276c06-42a0-4649-838c-a462451d54c8"
"2230","eba339c5-b575-4899-8f0a-a998db631340","2016-04-06T11:09:43-04:00","2016-04-06T11:09:43-04:00",FALSE,"bats_unknown","1982-12-17",NA,"Regina","CAN",NA,NA,NA,NA,"Nathan","left",72,NA,"0","Oystrick",NA,"Nathan Oystrick",NA,"D","Defense",NA,NA,"USD",NA,"nhl-nathan-oystrick","hockey","Saskatchewan","39","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","06bab022-21a6-4999-b7a1-fe569971c68a"
"2231","af41a976-4db6-4d7a-818c-4f33b802bbe3","2016-01-06T01:38:18-05:00","2017-05-08T13:17:20-04:00",TRUE,"bats_unknown","1991-04-12","N","Norrkoping","SWE",10,1,"2009","Edmonton","Magnus","unknown",75,NA,"700,000","Paajarvi",NA,"Magnus Paajarvi","Magnus","LW","Left Wing",NA,700000,"USD",NA,"nhl-magnus-paajarvi","hockey","","56","inches","pounds",208,6,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4ca89483-65ae-484d-bda9-eacba9ff4915"
"2232","ed802e28-354a-464b-a96c-534a0943288d","2016-01-06T01:31:32-05:00","2017-05-08T13:17:28-04:00",TRUE,"bats_unknown","1988-11-20","C","New Canaan","USA",22,1,"2007","Montreal","Max","unknown",74,NA,"4,000,000","Pacioretty",NA,"Max Pacioretty","Max","LW","Left Wing",NA,4000000,"USD","Michigan","nhl-max-pacioretty","hockey","CT","67","inches","pounds",213,8,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","80d99c5a-882e-4296-ae9d-048d2830b154"
"2233","d4bd6269-d8d6-403f-bc84-0fa8215b8d8e","2016-01-06T01:54:21-05:00","2016-10-19T12:54:42-04:00",TRUE,"bats_unknown","1983-03-30","N","LeRoy","",202,7,"2003",NA,"Nathan","unknown",72,NA,"0","Paetsch",NA,"Nathan Paetsch",NA,"D","Defense",NA,0,"USD",NA,"nhl-nathan-paetsch","hockey","","24","inches","pounds",195,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2234","0e25e22d-1f22-462e-8362-2deedd3c8465","2016-01-06T01:32:04-05:00","2017-05-08T13:17:27-04:00",TRUE,"bats_unknown","1992-11-11","N","Ottawa","CAN",96,4,"2011","Ottawa","Jean-Gabriel","unknown",70,NA,"700,000","Pageau",NA,"Jean-Gabriel Pageau","Jean-Gabriel","C","Center",NA,700000,"USD",NA,"nhl-jean-gabriel-pageau","hockey","ON","44","inches","pounds",180,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","42add1c3-7eed-4356-bd0b-cc3aa88693e8"
"2235","6f19a933-57fe-49d8-b60e-99e0eca31cf7","2016-04-06T11:04:51-04:00","2016-04-06T11:11:44-04:00",TRUE,"bats_unknown","1977-12-17",NA,"Ange","SWE",176,7,"1996","Colorado","Samuel","left",72,NA,"2,650,000","Pahlsson",NA,"Samuel Pahlsson",NA,"C","Center",NA,2650000,"USD",NA,"nhl-samuel-pahlsson","hockey",NA,"26","inches","pounds",202,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"2236","dbfe6c34-1fed-4e54-9737-22d6fcb54ef3","2016-01-06T01:54:17-05:00","2017-03-07T09:35:32-05:00",FALSE,"bats_unknown","1984-04-15",NA,"Welland","",20,1,"2002","Buffalo","Daniel","unknown",73,NA,"575,000","Paille",NA,"Daniel Paille","Daniel","LW","Left Wing",NA,575000,"USD",NA,"nhl-daniel-paille","hockey","","12","inches","pounds",200,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","d32b9696-2d78-40a0-bf6d-3cd16dc48c96"
"2237","4eee9fc3-9f72-4661-9fa2-9ffc057852ed","2016-10-12T19:16:39-04:00","2016-10-12T19:32:47-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Maximilian","unknown",NA,NA,"0","Pajpach",NA,"Maximilian Pajpach",NA,"G","G",NA,NA,"USD",NA,"nhl-maximilian-pajpach","hockey","","60","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"4cab4924-a7f5-43c5-8c16-73276fe5b485"
"2238","9d68c187-757c-4a8b-a9f8-06c12e57d34d","2016-01-06T01:36:09-05:00","2017-05-08T13:17:15-04:00",TRUE,"bats_unknown","1991-08-25","N","Loviisa","FIN",184,7,"2011","Florida","Iiro","unknown",73,NA,"842,500","Pakarinen",NA,"Iiro Pakarinen","Iiro","RW","Right Wing",NA,842500,"USD",NA,"nhl-iiro-pakarinen","hockey","","26","inches","pounds",215,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","10c78613-f4e5-4ebf-a259-e3643aa3785a"
"2239","5b92a02a-a999-4093-acbf-e580460e49c3","2016-01-06T01:31:59-05:00","2017-05-08T13:17:36-04:00",TRUE,"bats_unknown","1991-03-28","A","Frydek-Mistek","CZE",208,7,"2011","Tampa Bay","Ondrej","unknown",72,NA,"3,200,000","Palat",NA,"Ondrej Palat","Ondrej","LW","Left Wing",NA,3200000,"USD",NA,"nhl-ondrej-palat","hockey","","18","inches","pounds",180,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"2240","8ee806fd-f54a-452f-9e91-81de63c0bd7d","2016-01-06T01:53:35-05:00","2016-10-19T12:41:34-04:00",TRUE,"bats_unknown","1993-04-06","N","Westport","",NA,NA,NA,NA,"Michael","unknown",75,NA,"925,000","Paliotta",NA,"Michael Paliotta",NA,"D","Defense",NA,925000,"USD",NA,"nhl-michael-paliotta","hockey","","44","inches","pounds",207,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","d32b9696-2d78-40a0-bf6d-3cd16dc48c96"
"2241","4ecd8f5b-5417-41f1-bea8-89c254bf0aa0","2016-04-06T11:09:25-04:00","2016-04-06T11:09:25-04:00",FALSE,"bats_unknown","1986-02-10",NA,"Fredley","USA",NA,NA,NA,NA,"Jarod","right",72,NA,"0","Palmer",NA,"Jarod Palmer",NA,"C","Center",NA,NA,"USD",NA,"nhl-jarod-palmer","hockey","Minnesota","79","inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"2242","2cbcc2de-b748-4870-8867-984877c174cd","2016-01-06T01:32:08-05:00","2017-05-08T13:17:30-04:00",TRUE,"bats_unknown","1991-02-01","N","Smithtown","USA",26,1,"2009","Anaheim","Kyle","unknown",70,NA,"1,600,000","Palmieri",NA,"Kyle Palmieri","Kyle","RW","Right Wing",NA,1600000,"USD","Notre Dame","nhl-kyle-palmieri","hockey","NY","21","inches","pounds",185,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"2243","bd43faa0-35c5-461c-a989-9b8fcb267508","2016-04-06T11:09:25-04:00","2016-04-06T11:21:02-04:00",FALSE,"bats_unknown","1989-07-12",NA,"Utica","USA",79,3,"2007","New Jersey","Nick","right",75,NA,"525,000","Palmieri",NA,"Nick Palmieri",NA,"RW","Right Wing",NA,525000,"USD",NA,"nhl-nick-palmieri","hockey","New York","73","inches","pounds",220,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","42add1c3-7eed-4356-bd0b-cc3aa88693e8"
"2244","0a2c6cce-4ea2-4302-8e07-d679180c46ae","2016-01-06T01:54:40-05:00","2017-05-08T13:17:17-04:00",TRUE,"bats_unknown","1990-12-09","N","South St. Paul","USA",NA,NA,NA,NA,"Zach","unknown",71,NA,"693,000","Palmquist",NA,"Zach Palmquist","Zach","D","Defense",NA,693000,"USD",NA,"nhl-zach-palmquist","hockey","MN","52","inches","pounds",187,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"2245","853ecc9d-d144-48dc-86c4-8eca192bc854","2016-01-06T01:54:03-05:00","2016-10-19T13:04:39-04:00",TRUE,"bats_unknown","1989-09-07","N","Livonia","",44,2,"2007",NA,"Aaron","unknown",72,NA,"575,000","Palushaj",NA,"Aaron Palushaj",NA,"RW","Right Wing",NA,575000,"USD",NA,"nhl-aaron-palushaj","hockey","","37","inches","pounds",187,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"2246","698dc16f-d473-4999-a1ba-3deca7d9d508","2016-01-06T01:31:42-05:00","2017-05-08T13:17:17-04:00",TRUE,"bats_unknown","1991-10-30","N","Korkino","RUS",NA,NA,NA,NA,"Artemi","unknown",71,NA,"700,000","Panarin",NA,"Artemi Panarin","Artemi","LW","Left Wing",NA,700000,"USD",NA,"nhl-artemi-panarin","hockey","","72","inches","pounds",170,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","a345b10e-87b5-4635-bf24-fd6be058346f"
"2247","b959f848-ace5-4dbc-9746-03417aa43311","2016-04-06T11:06:28-04:00","2016-04-06T11:12:58-04:00",TRUE,"bats_unknown","1974-12-27",NA,"Winchester","USA",32,2,"1993","New Jersey","Jay","left",73,NA,"600,000","Pandolfo",NA,"Jay Pandolfo",NA,"LW","Left Wing",NA,600000,"USD",NA,"nhl-jay-pandolfo","hockey","Massachusetts","29","inches","pounds",190,13,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"2248","d2e15884-0860-4829-ae01-ff8913b55ab3","2016-01-06T01:53:47-05:00","2017-05-08T13:17:18-04:00",TRUE,"bats_unknown","1991-02-07","N","Martin","SVK",52,2,"2009","Tampa Bay","Richard","unknown",73,NA,"975,000","Panik",NA,"Richard Panik","Richard","LW","Left Wing",NA,975000,"USD",NA,"nhl-richard-panik","hockey","","14","inches","pounds",208,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","a345b10e-87b5-4635-bf24-fd6be058346f"
"2249","0a2ca26e-bfc6-4cab-8f5f-ad16a92fac92","2016-01-06T01:33:35-05:00","2017-05-08T13:17:36-04:00",TRUE,"bats_unknown","1993-08-13","N","Gaspe","CANADA",101,4,"2012","Tampa Bay","Cedric","unknown",73,NA,"650,000","Paquette",NA,"Cedric Paquette","Cedric","C","Center",NA,650000,"USD",NA,"nhl-cedric-paquette","hockey","QC","13","inches","pounds",198,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"2250","b6b9b832-7dea-479f-8989-fcb05199e231","2016-01-06T01:54:34-05:00","2016-04-06T11:22:20-04:00",FALSE,"bats_unknown","1991-01-02",NA,"Dolbeau","CAN",27,1,"2009","Carolina","Philippe","left",74,NA,"575,000","Paradis",NA,"Philippe Paradis",NA,"C","Center",NA,575000,"USD",NA,"nhl-philippe-paradis","hockey","Quebec","43","inches","pounds",205,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"2251","2d7657b0-f3cb-41ee-997f-24adbcd84f44","2016-01-06T01:31:56-05:00","2017-05-08T13:17:20-04:00",TRUE,"bats_unknown","1993-05-12","N","St. Albert","CAN",86,3,"2012","St. Louis","Colton","unknown",78,NA,"792,000","Parayko",NA,"Colton Parayko","Colton","D","Defense",NA,792000,"USD","Alaska","nhl-colton-parayko","hockey","AB","55","inches","pounds",226,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4ca89483-65ae-484d-bda9-eacba9ff4915"
"2252","6a40d433-afc2-4cb0-bb66-1961e0ab9172","2016-01-06T01:33:10-05:00","2017-01-01T12:17:13-05:00",TRUE,"bats_unknown","1984-03-29","N","Bonavista","CAN",173,6,"2004","Calgary","Adam","unknown",76,NA,"1,000,000","Pardy",NA,"Adam Pardy",NA,"D","Defense",NA,1000000,"USD",NA,"nhl-adam-pardy","hockey","NL","5","inches","pounds",227,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","098b2599-0a70-47af-b38e-0e4e7a0acace"
"2253","db4f2900-7d74-421f-b0b9-0ff543085c91","2016-04-06T11:09:22-04:00","2016-04-06T11:09:22-04:00",TRUE,"bats_unknown","1987-06-30",NA,"Lemoyne","CAN",NA,NA,NA,NA,"Francis","right",70,NA,"525,000","Pare",NA,"Francis Pare",NA,"RW","Right Wing",NA,525000,"USD",NA,"nhl-francis-pare","hockey","Quebec","59","inches","pounds",185,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2254","e7229649-e4d9-4445-8377-fbcdd04c76da","2016-01-06T01:31:23-05:00","2017-05-08T13:17:19-04:00",TRUE,"bats_unknown","1983-03-24","N","Hull","CAN",246,9,"2001","Anaheim","P.A.","unknown",72,NA,"1,500,000","Parenteau",NA,"P.A. Parenteau","P.A.","RW","Right Wing",NA,1500000,"USD",NA,"nhl-p-a-parenteau","hockey","QC","11","inches","pounds",197,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","098b2599-0a70-47af-b38e-0e4e7a0acace"
"2255","e06d6a64-bd60-4820-ab04-4d81fa83567b","2016-10-12T19:18:10-04:00","2016-10-12T19:18:10-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Rylan","unknown",NA,NA,"0","Parenteau",NA,"Rylan Parenteau",NA,"G","G",NA,NA,"USD",NA,"nhl-rylan-parenteau","hockey","","76","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"2256","c72358b9-ea51-44c7-b8a8-78c4ebf61476","2016-01-06T01:32:13-05:00","2017-05-08T13:17:16-04:00",TRUE,"bats_unknown","1984-07-28","A","Minneapolis","USA",17,1,"2003","New Jersey","Zach","unknown",71,NA,"9,000,000","Parise",NA,"Zach Parise","Zach","LW","Left Wing",NA,9000000,"USD","North Dakota","nhl-zach-parise","hockey","MN","11","inches","pounds",197,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"2257","54f6e1d7-bb28-434f-b6de-9f1c2263d806","2016-10-12T19:12:19-04:00","2016-10-19T12:54:13-04:00",TRUE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Tom","unknown",NA,NA,"0","Parisi",NA,"Tom Parisi",NA,"D","D",NA,NA,"USD",NA,"nhl-tom-parisi","hockey","","82","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"80d99c5a-882e-4296-ae9d-048d2830b154"
"2258","4ba696d2-ed04-4ae5-a352-41675295fbc3","2016-04-06T11:07:09-04:00","2016-04-06T11:08:49-04:00",TRUE,"bats_unknown","1976-05-27",NA,"Seoul","KOR",50,2,"1994","Pittsburgh","Richard","right",71,NA,"550,000","Park",NA,"Richard Park",NA,"RW","Right Wing",NA,550000,"USD",NA,"nhl-richard-park","hockey",NA,"12","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","26390f10-d08d-4a78-acf6-ac0a5d31a78c"
"2259","598f790c-06f9-4859-9263-c0218d95f948","2016-10-12T19:12:28-04:00","2016-10-12T19:34:11-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"John","unknown",NA,NA,"0","Parker",NA,"John Parker",NA,"F","F",NA,NA,"USD",NA,"nhl-john-parker","hockey","","0","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"54276c06-42a0-4649-838c-a462451d54c8"
"2260","26e51f5d-969f-4c0b-a4e0-53a32be65876","2016-04-06T11:05:57-04:00","2016-04-06T11:05:57-04:00",TRUE,"bats_unknown","1978-01-29",NA,"Hanford","USA",20,1,"1998","Colorado","Scott","right",77,NA,"0","Parker",NA,"Scott Parker",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-scott-parker","hockey","California","27","inches","pounds",240,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"2261","6d57da21-9d3f-4ed1-b614-da3815d1c9a3","2016-04-06T11:14:51-04:00","2017-03-07T09:40:44-05:00",FALSE,"bats_unknown","1991-05-13",NA,"Fort Erie","",NA,NA,NA,NA,"Trevor","unknown",74,NA,"0","Parkes",NA,"Trevor Parkes","Trevor","RW","Right Wing",NA,NA,"USD",NA,"nhl-trevor-parkes","hockey","","54","inches","pounds",183,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c2a7d98a-fa2c-446e-9682-a8949854023e"
"2262","2487c581-3a0c-49b0-a528-fc6f6ac3aa33","2016-01-06T03:20:21-05:00","2016-04-03T06:19:27-04:00",FALSE,"bats_unknown","1992-02-15",NA,"St. Louis","USA",NA,NA,NA,NA,"Michael","unknown",71,NA,"0","Parks",NA,"Michael Parks",NA,"RW","Right Wing",NA,0,"USD",NA,"nhl-michael-parks","hockey","Missouri","72","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c94be617-bf0c-4516-82b8-782d7aa783ae"
"2263","2132c192-e778-4150-8e7f-4f24ec19c5be","2016-04-06T11:15:17-04:00","2017-03-07T09:38:33-05:00",FALSE,"bats_unknown","1989-05-13",NA,"Bracebridge","",NA,NA,NA,NA,"Blake","unknown",73,NA,"0","Parlett",NA,"Blake Parlett","Blake","D","Defense",NA,NA,"USD",NA,"nhl-blake-parlett","hockey","","43","inches","pounds",205,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"2264","7f44777a-e8d7-47e8-8f49-a61a37783fca","2016-04-06T11:06:41-04:00","2016-04-06T11:12:52-04:00",FALSE,"bats_unknown","1977-02-02",NA,"Bloomington","USA",79,3,"1996","Colorado","Mark","right",71,NA,"0","Parrish",NA,"Mark Parrish",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-mark-parrish","hockey","Minnesota",NA,"inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","42add1c3-7eed-4356-bd0b-cc3aa88693e8"
"2265","3df8327e-d3cb-4bfa-bb19-49ff50cd874f","2016-04-06T11:04:51-04:00","2017-03-07T09:38:45-05:00",TRUE,"bats_unknown","1979-12-29",NA,"Washington","",222,8,"1999","Los Angeles","George","unknown",77,NA,"875,000","Parros",NA,"George Parros","George","RW","Right Wing",NA,875000,"USD",NA,"nhl-george-parros","hockey","","15","inches","pounds",228,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","80d99c5a-882e-4296-ae9d-048d2830b154"
"2266","3ad5909b-4ad0-4d24-825c-c0019f6bd7ae","2016-04-06T11:06:36-04:00","2016-04-06T11:09:23-04:00",TRUE,"bats_unknown","1984-09-05",NA,"Portage","USA",174,6,"2004","Los Angeles","Scott","right",71,NA,"900,000","Parse",NA,"Scott Parse",NA,"LW","Left Wing",NA,900000,"USD",NA,"nhl-scott-parse","hockey","Michigan","21","inches","pounds",189,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"2267","1985b575-dcd2-4504-8b79-6d311b0a4aaa","2016-10-12T19:13:41-04:00","2016-10-19T12:43:35-04:00",TRUE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Tyler","unknown",NA,NA,"0","Parsons",NA,"Tyler Parsons",NA,"G","G",NA,NA,"USD",NA,"nhl-tyler-parsons","hockey","","82","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"2268","4089fccd-2dca-4fc1-b254-23580ae157b0","2016-01-06T03:20:27-05:00","2016-10-19T12:38:45-04:00",TRUE,"bats_unknown","1990-11-20","N","Toronto","",117,4,"2009",NA,"Edward","unknown",75,NA,"550,000","Pasquale",NA,"Edward Pasquale",NA,"G","Goaltender",NA,550000,"USD",NA,"nhl-edward-pasquale","hockey","","40","inches","pounds",215,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","c2a7d98a-fa2c-446e-9682-a8949854023e"
